Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,VA,Virginia,Alexandria,City,BRFSS,Health Outcomes,5101000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.2,5.1,5.2,,,139966,"(38.8187351557, -77.0867762661)",HLTHOUT,CANCER,5101000,,Cancer (except skin)
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200500,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,85.4,83.3,87.2,,,4272,"(38.8154436244, -77.1078473007)",PREVENT,PAPTEST,5101000,51510200500,Pap Smear Test
2017,VA,Virginia,Alexandria,City,BRFSS,Unhealthy Behaviors,5101000,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.7,19.6,19.8,,,139966,"(38.8187351557, -77.0867762661)",UNHBEH,BINGE,5101000,,Binge Drinking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200701,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.6,14.8,16.5,,,653,"(38.804204347, -77.0824776641)",HLTHOUT,BPHIGH,5101000,51510200701,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201900,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,69.1,67.7,70.5,,,1679,"(38.8050559014, -77.0508049902)",PREVENT,BPMED,5101000,51510201900,Taking BP Medication
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200500,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.6,2.5,2.8,,,4272,"(38.8154436244, -77.1078473007)",HLTHOUT,KIDNEY,5101000,51510200500,Chronic Kidney Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200900,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.2,3.8,4.7,,,4693,"(38.8260174112, -77.0753544286)",HLTHOUT,CHD,5101000,51510200900,Coronary Heart Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201600,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.9,2.7,3.2,,,4893,"(38.8114728602, -77.0516935335)",HLTHOUT,CHD,5101000,51510201600,Coronary Heart Disease
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200407,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,39.7,35.0,44.5,,,3948,"(38.8098126296, -77.1416736408)",PREVENT,COREW,5101000,51510200407,Core preventive services for older women
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200403,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,78.7,76.3,80.2,,,1364,"(38.8027737147, -77.1237845659)",PREVENT,CHOLSCREEN,5101000,51510200403,Cholesterol Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510202002,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.0,25.8,28.5,,,2292,"(38.7922359356, -77.0443858106)",UNHBEH,SLEEP,5101000,51510202002,Sleep <7 hours
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200202,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.3,4.9,5.9,,,1572,"(38.8170867485, -77.097500358)",HLTHOUT,CHD,5101000,51510200202,Coronary Heart Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201900,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,20.0,21.8,,,1679,"(38.8050559014, -77.0508049902)",HLTHOUT,BPHIGH,5101000,51510201900,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201202,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,82.2,80.7,83.2,,,3049,"(38.8327237242, -77.0634792242)",PREVENT,CHOLSCREEN,5101000,51510201202,Cholesterol Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201202,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,5.8,7.1,,,3049,"(38.8327237242, -77.0634792242)",HLTHOUT,PHLTH,5101000,51510201202,Physical Health
2016,VA,Virginia,Alexandria,City,BRFSS,Prevention,5101000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,41.4,40.5,42.4,,,139966,"(38.8187351557, -77.0867762661)",PREVENT,COREW,5101000,,Core preventive services for older women
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200600,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.6,10.6,12.6,,,4490,"(38.8076623401, -77.100919619)",HLTHOUT,MHLTH,5101000,51510200600,Mental Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201802,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.8,26.4,29.4,,,1992,"(38.8079968936, -77.042893431)",UNHBEH,OBESITY,5101000,51510201802,Obesity
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200105,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,66.6,63.0,69.8,,,3777,"(38.8327439856, -77.1133333271)",PREVENT,COLON_SCREEN,5101000,51510200105,Colorectal Cancer Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201000,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.9,17.1,19.0,,,2797,"(38.838068099, -77.0814858529)",HLTHOUT,ARTHRITIS,5101000,51510201000,Arthritis
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200105,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.5,29.2,31.8,,,3777,"(38.8327439856, -77.1133333271)",HLTHOUT,BPHIGH,5101000,51510200105,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200703,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,73.0,71.9,74.0,,,2769,"(38.7975701151, -77.0542738995)",PREVENT,BPMED,5101000,51510200703,Taking BP Medication
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200407,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.2,8.8,9.6,,,3948,"(38.8098126296, -77.1416736408)",HLTHOUT,CASTHMA,5101000,51510200407,Current Asthma
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200201,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,6.5,4.5,9.1,,,3571,"(38.8272323814, -77.0986800903)",HLTHOUT,TEETHLOST,5101000,51510200201,Teeth Loss
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200107,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.7,2.5,3.0,,,5766,"(38.8367424173, -77.1054408824)",HLTHOUT,COPD,5101000,51510200107,COPD
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200102,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,66.3,65.2,67.4,,,4429,"(38.8333876639, -77.1264548416)",PREVENT,BPMED,5101000,51510200102,Taking BP Medication
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510202001,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,7.4,8.3,,,2167,"(38.8003540961, -77.0440466152)",HLTHOUT,CASTHMA,5101000,51510202001,Current Asthma
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200107,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,6.2,4.7,8.4,,,5766,"(38.8367424173, -77.1054408824)",HLTHOUT,TEETHLOST,5101000,51510200107,Teeth Loss
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200404,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.8,14.2,17.8,,,3468,"(38.8080757531, -77.1194059499)",UNHBEH,LPA,5101000,51510200404,Physical Inactivity
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201100,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,82.2,79.2,84.4,,,2871,"(38.8364282407, -77.0724624991)",PREVENT,MAMMOUSE,5101000,51510201100,Mammography
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200703,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.1,3.4,4.9,,,2769,"(38.7975701151, -77.0542738995)",HLTHOUT,COPD,5101000,51510200703,COPD
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200302,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,68.7,65.7,71.5,,,4222,"(38.8200589328, -77.1168077443)",PREVENT,DENTAL,5101000,51510200302,Dental Visit
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200404,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.9,2.6,3.2,,,3468,"(38.8080757531, -77.1194059499)",HLTHOUT,CHD,5101000,51510200404,Coronary Heart Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200107,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.5,1.5,1.6,,,5766,"(38.8367424173, -77.1054408824)",HLTHOUT,KIDNEY,5101000,51510200107,Chronic Kidney Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201204,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.4,12.7,18.2,,,2844,"(38.8341143836, -77.0559966466)",PREVENT,ACCESS2,5101000,51510201204,Health Insurance
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510202002,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.1,3.5,4.9,,,2292,"(38.7922359356, -77.0443858106)",HLTHOUT,COPD,5101000,51510202002,COPD
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.0,21.7,24.4,,,2797,"(38.838068099, -77.0814858529)",UNHBEH,OBESITY,5101000,51510201000,Obesity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201400,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.2,7.7,8.8,,,4199,"(38.8219433941, -77.0616812554)",HLTHOUT,CASTHMA,5101000,51510201400,Current Asthma
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200103,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.1,9.6,10.7,,,7151,"(38.8225377932, -77.1357399715)",HLTHOUT,DIABETES,5101000,51510200103,Diabetes
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200301,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,71.1,67.7,73.8,,,3103,"(38.8261060603, -77.1164492983)",PREVENT,COLON_SCREEN,5101000,51510200301,Colorectal Cancer Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200405,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,68.6,65.8,71.0,,,6744,"(38.8077581153, -77.131138421)",PREVENT,COLON_SCREEN,5101000,51510200405,Colorectal Cancer Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200900,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,49.7,42.6,56.1,,,4693,"(38.8260174112, -77.0753544286)",PREVENT,COREM,5101000,51510200900,Core preventive services for older men
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510202002,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.2,2.1,2.4,,,2292,"(38.7922359356, -77.0443858106)",HLTHOUT,KIDNEY,5101000,51510202002,Chronic Kidney Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200500,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.2,8.6,9.7,,,4272,"(38.8154436244, -77.1078473007)",HLTHOUT,DIABETES,5101000,51510200500,Diabetes
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201801,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,79.6,76.7,81.9,,,5606,"(38.8246145717, -77.0448145724)",PREVENT,DENTAL,5101000,51510201801,Dental Visit
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200600,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.2,13.2,17.5,,,4490,"(38.8076623401, -77.100919619)",PREVENT,ACCESS2,5101000,51510200600,Health Insurance
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,5.5,5.9,,,2797,"(38.838068099, -77.0814858529)",HLTHOUT,CANCER,5101000,51510201000,Cancer (except skin)
2017,VA,Virginia,Alexandria,City,BRFSS,Health Outcomes,5101000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.4,9.3,9.6,,,139966,"(38.8187351557, -77.0867762661)",HLTHOUT,PHLTH,5101000,,Physical Health
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201203,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.2,34.3,38.0,,,7165,"(38.8407594949, -77.0631627995)",UNHBEH,SLEEP,5101000,51510201203,Sleep <7 hours
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201100,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,85.4,84.2,86.4,,,2871,"(38.8364282407, -77.0724624991)",PREVENT,CHOLSCREEN,5101000,51510201100,Cholesterol Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201100,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,44.3,39.0,48.8,,,2871,"(38.8364282407, -77.0724624991)",PREVENT,COREW,5101000,51510201100,Core preventive services for older women
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201600,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.5,2.9,4.1,,,4893,"(38.8114728602, -77.0516935335)",HLTHOUT,COPD,5101000,51510201600,COPD
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510202001,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,6.8,8.1,,,2167,"(38.8003540961, -77.0440466152)",HLTHOUT,DIABETES,5101000,51510202001,Diabetes
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201100,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,32.5,31.8,33.3,,,2871,"(38.8364282407, -77.0724624991)",HLTHOUT,HIGHCHOL,5101000,51510201100,High Cholesterol
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510202001,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,89.1,88.2,89.7,,,2167,"(38.8003540961, -77.0440466152)",PREVENT,CHOLSCREEN,5101000,51510202001,Cholesterol Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201202,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,84.5,82.5,86.0,,,3049,"(38.8327237242, -77.0634792242)",PREVENT,MAMMOUSE,5101000,51510201202,Mammography
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200702,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.6,14.0,17.5,,,3910,"(38.8012387817, -77.0668298261)",UNHBEH,LPA,5101000,51510200702,Physical Inactivity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200404,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,20.1,21.6,,,3468,"(38.8080757531, -77.1194059499)",UNHBEH,BINGE,5101000,51510200404,Binge Drinking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201000,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.5,7.9,11.6,,,2797,"(38.838068099, -77.0814858529)",UNHBEH,CSMOKING,5101000,51510201000,Current Smoking
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200301,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,41.2,35.8,46.1,,,3103,"(38.8261060603, -77.1164492983)",PREVENT,COREW,5101000,51510200301,Core preventive services for older women
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200701,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.4,6.9,11.1,,,653,"(38.804204347, -77.0824776641)",PREVENT,ACCESS2,5101000,51510200701,Health Insurance
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200702,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.1,23.2,24.9,,,3910,"(38.8012387817, -77.0668298261)",UNHBEH,BINGE,5101000,51510200702,Binge Drinking
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201900,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,78.3,75.8,80.3,,,1679,"(38.8050559014, -77.0508049902)",PREVENT,COLON_SCREEN,5101000,51510201900,Colorectal Cancer Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200301,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.1,8.6,9.7,,,3103,"(38.8261060603, -77.1164492983)",HLTHOUT,CASTHMA,5101000,51510200301,Current Asthma
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510202001,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.9,17.2,18.6,,,2167,"(38.8003540961, -77.0440466152)",UNHBEH,BINGE,5101000,51510202001,Binge Drinking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200703,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,70.3,69.4,71.2,,,2769,"(38.7975701151, -77.0542738995)",PREVENT,CHECKUP,5101000,51510200703,Annual Checkup
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200801,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.0,85.2,88.5,,,2553,"(38.8165993378, -77.0808788508)",PREVENT,PAPTEST,5101000,51510200801,Pap Smear Test
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200302,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,82.3,79.7,84.6,,,4222,"(38.8200589328, -77.1168077443)",PREVENT,MAMMOUSE,5101000,51510200302,Mammography
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200201,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.3,86.0,88.4,,,3571,"(38.8272323814, -77.0986800903)",PREVENT,PAPTEST,5101000,51510200201,Pap Smear Test
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201203,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,58.0,56.5,59.6,,,7165,"(38.8407594949, -77.0631627995)",PREVENT,BPMED,5101000,51510201203,Taking BP Medication
