Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001003900,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.3,29.3,31.3,,,4474,"(38.9254739149, -77.0439600633)",UNHBEH,BINGE,1150000,11001003900,Binge Drinking
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007409,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,54.8,49.7,59.9,,,3499,"(38.8452833886, -76.9743267079)",PREVENT,DENTAL,1150000,11001007409,Dental Visit
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001003800,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.9,18.1,19.8,,,4614,"(38.9216314788, -77.0391808111)",HLTHOUT,BPHIGH,1150000,11001003800,High Blood Pressure
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001003400,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,86.4,84.3,88.3,,,4347,"(38.9214906954, -77.017720338)",PREVENT,PAPTEST,1150000,11001003400,Pap Smear Test
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001001,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.0,4.6,5.4,,,7436,"(38.9489550754, -77.0884651956)",HLTHOUT,DIABETES,1150000,11001001001,Diabetes
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001008804,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,82.7,80.7,84.4,,,2412,"(38.9102340252, -76.9812278031)",PREVENT,CHOLSCREEN,1150000,11001008804,Cholesterol Screening
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007901,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,74.9,73.5,76.3,,,3822,"(38.8965143158, -76.9804422228)",PREVENT,BPMED,1150000,11001007901,Taking BP Medication
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001003800,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.1,2.6,3.8,,,4614,"(38.9216314788, -77.0391808111)",HLTHOUT,COPD,1150000,11001003800,COPD
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009503,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,74.3,71.1,76.8,,,2910,"(38.9434460988, -76.9845275919)",PREVENT,COLON_SCREEN,1150000,11001009503,Colorectal Cancer Screening
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001004400,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,84.4,82.1,86.0,,,4572,"(38.9170144539, -77.0275918943)",PREVENT,DENTAL,1150000,11001004400,Dental Visit
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009905,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.1,5.6,6.8,,,2795,"(38.8843187043, -76.9250526037)",HLTHOUT,CHD,1150000,11001009905,Coronary Heart Disease
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007401,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,44.5,33.4,55.0,,,2414,"(38.86464115, -76.9968811847)",HLTHOUT,TEETHLOST,1150000,11001007401,Teeth Loss
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009803,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.1,12.2,14.1,,,2758,"(38.8358693482, -77.0040831938)",HLTHOUT,CASTHMA,1150000,11001009803,Current Asthma
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001008803,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,51.5,46.0,56.6,,,2037,"(38.9104297286, -76.9913365682)",PREVENT,COLON_SCREEN,1150000,11001008803,Colorectal Cancer Screening
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001011000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,5.7,4.0,8.5,,,3715,"(38.8688417474, -77.0180491156)",HLTHOUT,TEETHLOST,1150000,11001011000,Teeth Loss
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001005900,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,20.6,19.9,21.4,,,2998,"(38.8960049612, -77.0149463959)",HLTHOUT,HIGHCHOL,1150000,11001005900,High Cholesterol
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001008002,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,7.6,4.6,12.5,,,3031,"(38.8915377814, -76.9827632447)",HLTHOUT,TEETHLOST,1150000,11001008002,Teeth Loss
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001006600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.9,15.9,18.1,,,1909,"(38.887703366, -76.9983053722)",UNHBEH,OBESITY,1150000,11001006600,Obesity
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001010800,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,74.6,70.6,78.0,,,6408,"(38.8973521338, -77.0446120467)",PREVENT,PAPTEST,1150000,11001010800,Pap Smear Test
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001001001,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,86.8,84.8,88.1,,,7436,"(38.9489550754, -77.0884651956)",PREVENT,PAPTEST,1150000,11001001001,Pap Smear Test
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001009804,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.3,16.4,18.2,,,2473,"(38.8396610899, -76.9978352709)",UNHBEH,BINGE,1150000,11001009804,Binge Drinking
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001600,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.6,36.3,38.9,,,3957,"(38.9844966511, -77.0378304126)",HLTHOUT,BPHIGH,1150000,11001001600,High Blood Pressure
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007804,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.2,12.6,15.8,,,3446,"(38.895419246, -76.9313444651)",HLTHOUT,MHLTH,1150000,11001007804,Mental Health
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001002600,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,8.2,8.9,,,2166,"(38.9452742147, -77.0425303053)",HLTHOUT,CASTHMA,1150000,11001002600,Current Asthma
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007100,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,76.7,74.4,78.7,,,2911,"(38.8771309137, -76.987125306)",PREVENT,CHOLSCREEN,1150000,11001007100,Cholesterol Screening
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001003600,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.2,5.6,9.2,,,4208,"(38.9236739747, -77.0296266678)",PREVENT,ACCESS2,1150000,11001003600,Health Insurance
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007804,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.7,9.5,14.4,,,3446,"(38.895419246, -76.9313444651)",PREVENT,ACCESS2,1150000,11001007804,Health Insurance
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001005600,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.8,3.1,4.5,,,6756,"(38.9002079893, -77.0538622585)",HLTHOUT,COPD,1150000,11001005600,COPD
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007703,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,17.4,13.9,21.2,,,5187,"(38.8861967598, -76.9475351599)",PREVENT,COREW,1150000,11001007703,Core preventive services for older women
2017,DC,District of C,Washington,City,BRFSS,Health Outcomes,1150000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,4.8,4.9,,,601723,"(38.9099241426, -77.0147205666)",HLTHOUT,CANCER,1150000,,Cancer (except skin)
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001005600,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,78.5,75.6,81.0,,,6756,"(38.9002079893, -77.0538622585)",PREVENT,MAMMOUSE,1150000,11001005600,Mammography
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001009907,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.6,36.6,40.4,,,2836,"(38.8827717965, -76.9388145143)",UNHBEH,OBESITY,1150000,11001009907,Obesity
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001007804,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.8,19.4,26.0,,,3446,"(38.895419246, -76.9313444651)",UNHBEH,CSMOKING,1150000,11001007804,Current Smoking
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001008301,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,83.4,80.7,85.4,,,2279,"(38.8970373408, -77.0008008935)",PREVENT,MAMMOUSE,1150000,11001008301,Mammography
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007301,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.2,1.1,1.3,,,3012,"(38.8407214661, -77.023048405)",HLTHOUT,CHD,1150000,11001007301,Coronary Heart Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001009901,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.3,23.0,27.7,,,2249,"(38.8753463575, -76.9553331484)",UNHBEH,LPA,1150000,11001009901,Physical Inactivity
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001008802,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,23.0,18.4,27.6,,,4119,"(38.9039351886, -76.9866495537)",PREVENT,COREW,1150000,11001008802,Core preventive services for older women
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001000702,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,5.1,7.0,,,3364,"(38.9241066882, -77.0778120531)",HLTHOUT,PHLTH,1150000,11001000702,Physical Health
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002101,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,81.7,78.1,84.6,,,5309,"(38.9559130631, -77.0241320119)",PREVENT,MAMMOUSE,1150000,11001002101,Mammography
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009811,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,19.8,15.6,24.5,,,4365,"(38.8266497689, -76.9984610365)",PREVENT,COREM,1150000,11001009811,Core preventive services for older men
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001010500,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.3,7.5,,,3410,"(38.8818415093, -77.0133613316)",HLTHOUT,DIABETES,1150000,11001010500,Diabetes
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002900,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30.0,24.4,35.0,,,3962,"(38.9338466308, -77.0298980442)",PREVENT,COREM,1150000,11001002900,Core preventive services for older men
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001401,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,4.4,3.2,8.1,,,3078,"(38.965304177, -77.0706092225)",HLTHOUT,TEETHLOST,1150000,11001001401,Teeth Loss
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001004100,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,43.6,38.2,48.7,,,2708,"(38.9156530114, -77.0520464941)",PREVENT,COREM,1150000,11001004100,Core preventive services for older men
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002101,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,70.6,67.1,74.2,,,5309,"(38.9559130631, -77.0241320119)",PREVENT,DENTAL,1150000,11001002101,Dental Visit
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007000,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,73.8,70.6,76.5,,,2812,"(38.8813275374, -76.9959253804)",PREVENT,COLON_SCREEN,1150000,11001007000,Colorectal Cancer Screening
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001008802,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.5,3.2,3.8,,,4119,"(38.9039351886, -76.9866495537)",HLTHOUT,KIDNEY,1150000,11001008802,Chronic Kidney Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001000901,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.4,3.0,3.8,,,7175,"(38.9381049746, -77.1004831061)",HLTHOUT,CHD,1150000,11001000901,Coronary Heart Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001008903,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.3,4.6,6.0,,,2633,"(38.9041111336, -76.9777112277)",HLTHOUT,STROKE,1150000,11001008903,Stroke
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001006400,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.6,24.1,32.8,,,2139,"(38.8686898335, -77.0114952748)",UNHBEH,CSMOKING,1150000,11001006400,Current Smoking
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001001002,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,74.1,71.0,76.3,,,3442,"(38.9384216789, -77.0788872939)",PREVENT,CHOLSCREEN,1150000,11001001002,Cholesterol Screening
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001011000,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,82.3,80.4,83.9,,,3715,"(38.8688417474, -77.0180491156)",PREVENT,MAMMOUSE,1150000,11001011000,Mammography
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009504,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,27.1,22.5,31.5,,,3025,"(38.9409336923, -76.9930948758)",PREVENT,COREW,1150000,11001009504,Core preventive services for older women
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001011100,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,34.9,33.8,35.9,,,4859,"(38.9161214423, -76.9665022869)",HLTHOUT,HIGHCHOL,1150000,11001011100,High Cholesterol
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007100,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.0,2.8,3.2,,,2911,"(38.8771309137, -76.987125306)",HLTHOUT,KIDNEY,1150000,11001007100,Chronic Kidney Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001000502,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,74.4,73.3,75.4,,,3189,"(38.928354735, -77.0595624327)",PREVENT,CHECKUP,1150000,11001000502,Annual Checkup
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001003000,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,23.6,23.1,24.2,,,3398,"(38.928876607, -77.0299411371)",HLTHOUT,HIGHCHOL,1150000,11001003000,High Cholesterol
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009204,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,34.0,33.0,35.0,,,2557,"(38.923413086, -76.9987667506)",HLTHOUT,HIGHCHOL,1150000,11001009204,High Cholesterol
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007605,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,78.8,77.6,79.9,,,3447,"(38.8660433011, -76.9752566331)",PREVENT,BPMED,1150000,11001007605,Taking BP Medication
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001000802,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,34.2,30.1,37.5,,,2869,"(38.9107719573, -77.087586174)",PREVENT,COREW,1150000,11001000802,Core preventive services for older women
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009903,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,66.2,61.2,70.9,,,1851,"(38.8882874396, -76.9211942041)",PREVENT,DENTAL,1150000,11001009903,Dental Visit
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001004702,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,88.1,86.1,89.6,,,1802,"(38.9008675863, -77.0136052714)",PREVENT,PAPTEST,1150000,11001004702,Pap Smear Test
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007404,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,9.6,11.1,,,3310,"(38.8503102279, -76.9820302095)",HLTHOUT,DIABETES,1150000,11001007404,Diabetes
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001005600,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,80.1,75.7,82.9,,,6756,"(38.9002079893, -77.0538622585)",PREVENT,DENTAL,1150000,11001005600,Dental Visit
